Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/owners 197 Pet clinic,2,17136,11813,22459,22459,22459,11813,22459,"0,000%",",06256","18,25","0,02"
http://20.50.171.10:9966/petclinic/api/owners 131 Pet clinic,2,26074,22693,29456,29456,29456,22693,29456,"0,000%",",06790","19,40","0,02"
http://20.50.171.10:9966/petclinic/api/owners 29 Pet clinic,3,19331,22734,22951,22951,22951,12308,22951,"0,000%",",12453","36,07","0,03"
http://20.50.171.10:9966/petclinic/api/owners 51 Pet clinic,3,20875,22832,29071,29071,29071,10724,29071,"0,000%",",09909","28,70","0,02"
http://20.50.171.10:9966/petclinic/api/owners 39 Pet clinic,3,22005,22990,26602,26602,26602,16424,26602,"0,000%",",09521","27,42","0,02"
http://20.50.171.10:9966/petclinic/api/owners 177 Pet clinic,2,19698,15660,23737,23737,23737,15660,23737,"0,000%",",07823","22,59","0,02"
http://20.50.171.10:9966/petclinic/api/owners 174 Pet clinic,2,20564,17218,23911,23911,23911,17218,23911,"0,000%",",06951","19,93","0,02"
http://20.50.171.10:9966/petclinic/api/owners 124 Pet clinic,2,30055,24068,36043,36043,36043,24068,36043,"0,000%",",05542","15,83","0,01"
http://20.50.171.10:9966/petclinic/api/owners 71 Pet clinic,3,21579,24264,29602,29602,29602,10871,29602,"0,000%",",09363","27,41","0,02"
http://20.50.171.10:9966/petclinic/api/owners 16 Pet clinic,3,20997,24506,25961,25961,25961,12526,25961,"0,000%",",08816","25,95","0,02"
http://20.50.171.10:9966/petclinic/api/owners 13 Pet clinic,3,21934,24554,25568,25568,25568,15681,25568,"0,000%",",11312","32,72","0,03"
http://20.50.171.10:9966/petclinic/api/owners 62 Pet clinic,3,22983,24534,30482,30482,30482,13935,30482,"0,000%",",08568","24,93","0,02"
http://20.50.171.10:9966/petclinic/api/owners 56 Pet clinic,3,21807,25713,29790,29790,29790,9919,29790,"0,000%",",10045","29,35","0,03"
http://20.50.171.10:9966/petclinic/api/owners 193 Pet clinic,2,18266,10126,26407,26407,26407,10126,26407,"0,000%",",06666","19,45","0,02"
http://20.50.171.10:9966/petclinic/api/owners 149 Pet clinic,2,26830,26602,27058,27058,27058,26602,27058,"0,000%",",07392","21,54","0,02"
http://20.50.171.10:9966/petclinic/api/owners 43 Pet clinic,3,24216,26858,31360,31360,31360,14431,31360,"0,000%",",08712","25,23","0,02"
http://20.50.171.10:9966/petclinic/api/owners 171 Pet clinic,2,23467,18801,28133,28133,28133,18801,28133,"0,000%",",06575","19,18","0,02"
http://20.50.171.10:9966/petclinic/api/owners 129 Pet clinic,2,29686,28694,30679,30679,30679,28694,30679,"0,000%",",06506","18,98","0,02"
http://20.50.171.10:9966/petclinic/api/owners 188 Pet clinic,2,25683,21008,30358,30358,30358,21008,30358,"0,000%",",06588","19,21","0,02"
http://20.50.171.10:9966/petclinic/api/owners 44 Pet clinic,3,24626,29272,30968,30968,30968,13638,30968,"0,000%",",09053","26,49","0,02"
http://20.50.171.10:9966/petclinic/api/owners 38 Pet clinic,3,25633,30532,33982,33982,33982,12387,33982,"0,000%",",08816","25,74","0,02"
TOTAL,1500,13650,13664,29538,32442,34710,88,40426,"0,000%","36,10282","6899,85","16,66"
