Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/pettypes 59 Pet clinic,1,108,108,108,108,108,108,108,"0,000%","9,25926","138,22","2,35"
http://20.50.171.10:9966/petclinic/api/pettypes/1 74 Pet clinic,2,54,51,58,58,58,51,58,"0,000%","18,34862","5,64","5,41"
http://20.50.171.10:9966/petclinic/api/pettypes 54 Pet clinic,1,164,164,164,164,164,164,164,"0,000%","6,09756","91,02","1,55"
http://20.50.171.10:9966/petclinic/api/pettypes 58 Pet clinic,1,116,116,116,116,116,116,116,"0,000%","8,62069","128,69","2,19"
http://20.50.171.10:9966/petclinic/api/pettypes 61 Pet clinic,1,105,105,105,105,105,105,105,"0,000%","9,52381","142,17","2,42"
http://20.50.171.10:9966/petclinic/api/pettypes 79 ${websiteName},1,171,171,171,171,171,171,171,"0,000%","5,84795","87,30","1,48"
http://20.50.171.10:9966/petclinic/api/pettypes/1 75 Pet clinic,2,59,51,67,67,67,51,67,"0,000%","16,94915","5,21","5,00"
http://20.50.171.10:9966/petclinic/api/pettypes 81 ${websiteName},1,163,163,163,163,163,163,163,"0,000%","6,13497","91,58","1,56"
http://20.50.171.10:9966/petclinic/api/pettypes 80 ${websiteName},1,173,173,173,173,173,173,173,"0,000%","5,78035","86,29","1,47"
http://20.50.171.10:9966/petclinic/api/pettypes 36 Pet clinic,1,372,372,372,372,372,372,372,"0,000%","2,68817","40,13","0,68"
http://20.50.171.10:9966/petclinic/api/pettypes/1 76 Pet clinic,2,48,44,53,53,53,44,53,"0,000%","20,40816","6,27","6,02"
http://20.50.171.10:9966/petclinic/api/pettypes 48 Pet clinic,1,259,259,259,259,259,259,259,"0,000%","3,86100","57,64","0,98"
http://20.50.171.10:9966/petclinic/api/pettypes 60 ${websiteName},1,385,385,385,385,385,385,385,"0,000%","2,59740","38,77","0,66"
http://20.50.171.10:9966/petclinic/api/pettypes/1 77 Pet clinic,2,46,46,47,47,47,46,47,"0,000%","21,27660","6,53","6,27"
http://20.50.171.10:9966/petclinic/api/pettypes 82 ${websiteName},1,171,171,171,171,171,171,171,"0,000%","5,84795","87,30","1,48"
http://20.50.171.10:9966/petclinic/api/pettypes 84 ${websiteName},1,154,154,154,154,154,154,154,"0,000%","6,49351","96,93","1,65"
http://20.50.171.10:9966/petclinic/api/pettypes/1 78 Pet clinic,2,49,46,53,53,53,46,53,"0,000%","20,00000","6,14","5,90"
http://20.50.171.10:9966/petclinic/api/pettypes 63 Pet clinic,1,107,107,107,107,107,107,107,"0,000%","9,34579","139,51","2,37"
http://20.50.171.10:9966/petclinic/api/pettypes 83 ${websiteName},1,170,170,170,170,170,170,170,"0,000%","5,88235","87,81","1,49"
http://20.50.171.10:9966/petclinic/api/pettypes 66 Pet clinic,1,107,107,107,107,107,107,107,"0,000%","9,34579","139,51","2,37"
http://20.50.171.10:9966/petclinic/api/pettypes 62 Pet clinic,1,120,120,120,120,120,120,120,"0,000%","8,33333","124,40","2,12"
http://20.50.171.10:9966/petclinic/api/pettypes/1 79 Pet clinic,2,50,49,51,51,51,49,51,"0,000%","20,00000","6,14","5,90"
http://20.50.171.10:9966/petclinic/api/pettypes 85 ${websiteName},1,165,165,165,165,165,165,165,"0,000%","6,06061","90,47","1,54"
http://20.50.171.10:9966/petclinic/api/pettypes 86 ${websiteName},1,153,153,153,153,153,153,153,"0,000%","6,53595","97,57","1,66"
http://20.50.171.10:9966/petclinic/api/pettypes 64 Pet clinic,1,114,114,114,114,114,114,114,"0,000%","8,77193","130,95","2,23"
http://20.50.171.10:9966/petclinic/api/pettypes/1 80 Pet clinic,2,52,46,59,59,59,46,59,"0,000%","19,04762","5,85","5,62"
http://20.50.171.10:9966/petclinic/api/pettypes 44 Pet clinic,1,97,97,97,97,97,97,97,"0,000%","10,30928","153,89","2,62"
http://20.50.171.10:9966/petclinic/api/pettypes 87 ${websiteName},1,149,149,149,149,149,149,149,"0,000%","6,71141","100,19","1,70"
http://20.50.171.10:9966/petclinic/api/pettypes/1 81 Pet clinic,2,52,46,58,58,58,46,58,"0,000%","19,04762","5,85","5,62"
http://20.50.171.10:9966/petclinic/api/pettypes 65 Pet clinic,1,103,103,103,103,103,103,103,"0,000%","9,70874","144,93","2,47"
http://20.50.171.10:9966/petclinic/api/pettypes 88 ${websiteName},1,148,148,148,148,148,148,148,"0,000%","6,75676","100,86","1,72"
http://20.50.171.10:9966/petclinic/api/pettypes/1 60 Pet clinic,2,49,48,50,50,50,48,50,"0,000%","20,20202","6,20","5,96"
http://20.50.171.10:9966/petclinic/api/pettypes/1 82 Pet clinic,2,47,44,51,51,51,44,51,"0,000%","21,05263","6,47","6,21"
http://20.50.171.10:9966/petclinic/api/pettypes 69 Pet clinic,1,96,96,96,96,96,96,96,"0,000%","10,41667","155,50","2,64"
http://20.50.171.10:9966/petclinic/api/pettypes/1 84 Pet clinic,2,46,44,49,49,49,44,49,"0,000%","21,50538","6,60","6,34"
http://20.50.171.10:9966/petclinic/api/pettypes 67 Pet clinic,1,100,100,100,100,100,100,100,"0,000%","10,00000","149,28","2,54"
http://20.50.171.10:9966/petclinic/api/pettypes 34 Pet clinic,1,100,100,100,100,100,100,100,"0,000%","10,00000","149,28","2,54"
http://20.50.171.10:9966/petclinic/api/pettypes 89 ${websiteName},1,154,154,154,154,154,154,154,"0,000%","6,49351","96,93","1,65"
http://20.50.171.10:9966/petclinic/api/pettypes 68 Pet clinic,1,93,93,93,93,93,93,93,"0,000%","10,75269","160,51","2,73"
http://20.50.171.10:9966/petclinic/api/pettypes 55 Pet clinic,1,94,94,94,94,94,94,94,"0,000%","10,63830","158,81","2,70"
http://20.50.171.10:9966/petclinic/api/pettypes 53 Pet clinic,1,273,273,273,273,273,273,273,"0,000%","3,66300","54,68","0,93"
http://20.50.171.10:9966/petclinic/api/pettypes/1 83 Pet clinic,2,46,45,47,47,47,45,47,"0,000%","21,50538","6,60","6,34"
http://20.50.171.10:9966/petclinic/api/pettypes/1 50 Pet clinic,2,226,42,411,411,411,42,411,"0,000%","4,41501","1,36","1,30"
http://20.50.171.10:9966/petclinic/api/pettypes 90 ${websiteName},1,163,163,163,163,163,163,163,"0,000%","6,13497","91,58","1,56"
http://20.50.171.10:9966/petclinic/api/pettypes/1 85 Pet clinic,2,48,47,49,49,49,47,49,"0,000%","20,83333","6,40","6,14"
http://20.50.171.10:9966/petclinic/api/pettypes 91 ${websiteName},1,153,153,153,153,153,153,153,"0,000%","6,53595","97,57","1,66"
http://20.50.171.10:9966/petclinic/api/pettypes 70 Pet clinic,1,99,99,99,99,99,99,99,"0,000%","10,10101","150,79","2,56"
http://20.50.171.10:9966/petclinic/api/pettypes/1 86 Pet clinic,2,50,42,58,58,58,42,58,"0,000%","20,00000","6,14","5,90"
http://20.50.171.10:9966/petclinic/api/pettypes 92 ${websiteName},1,160,160,160,160,160,160,160,"0,000%","6,25000","93,30","1,59"
http://20.50.171.10:9966/petclinic/api/pettypes/1 87 Pet clinic,2,52,46,58,58,58,46,58,"0,000%","19,23077","5,91","5,67"
http://20.50.171.10:9966/petclinic/api/pettypes 71 Pet clinic,1,105,105,105,105,105,105,105,"0,000%","9,52381","142,17","2,42"
http://20.50.171.10:9966/petclinic/api/pettypes 93 ${websiteName},1,154,154,154,154,154,154,154,"0,000%","6,49351","96,93","1,65"
http://20.50.171.10:9966/petclinic/api/pettypes 94 ${websiteName},1,144,144,144,144,144,144,144,"0,000%","6,94444","103,66","1,76"
http://20.50.171.10:9966/petclinic/api/pettypes 72 Pet clinic,1,99,99,99,99,99,99,99,"0,000%","10,10101","150,79","2,56"
http://20.50.171.10:9966/petclinic/api/pettypes/1 88 Pet clinic,2,51,46,57,57,57,46,57,"0,000%","19,23077","5,91","5,67"
http://20.50.171.10:9966/petclinic/api/pettypes/1 89 Pet clinic,2,47,44,50,50,50,44,50,"0,000%","21,27660","6,53","6,27"
http://20.50.171.10:9966/petclinic/api/pettypes 74 Pet clinic,1,93,93,93,93,93,93,93,"0,000%","10,75269","160,51","2,73"
http://20.50.171.10:9966/petclinic/api/pettypes 95 ${websiteName},1,144,144,144,144,144,144,144,"0,000%","6,94444","103,66","1,76"
http://20.50.171.10:9966/petclinic/api/pettypes/1 91 Pet clinic,2,44,41,47,47,47,41,47,"0,000%","22,72727","6,98","6,70"
http://20.50.171.10:9966/petclinic/api/pettypes/1 90 Pet clinic,2,44,41,47,47,47,41,47,"0,000%","22,72727","6,98","6,70"
http://20.50.171.10:9966/petclinic/api/pettypes 75 Pet clinic,1,100,100,100,100,100,100,100,"0,000%","10,00000","149,28","2,54"
http://20.50.171.10:9966/petclinic/api/pettypes 96 ${websiteName},1,154,154,154,154,154,154,154,"0,000%","6,49351","96,93","1,65"
http://20.50.171.10:9966/petclinic/api/pettypes 52 Pet clinic,1,105,105,105,105,105,105,105,"0,000%","9,52381","142,17","2,42"
http://20.50.171.10:9966/petclinic/api/pettypes 97 ${websiteName},1,151,151,151,151,151,151,151,"0,000%","6,62252","98,86","1,68"
http://20.50.171.10:9966/petclinic/api/pettypes 76 Pet clinic,1,102,102,102,102,102,102,102,"0,000%","9,80392","146,35","2,49"
http://20.50.171.10:9966/petclinic/api/pettypes/1 92 Pet clinic,2,49,48,51,51,51,48,51,"0,000%","20,00000","6,14","5,90"
http://20.50.171.10:9966/petclinic/api/pettypes 98 ${websiteName},1,149,149,149,149,149,149,149,"0,000%","6,71141","100,19","1,70"
http://20.50.171.10:9966/petclinic/api/pettypes 77 Pet clinic,1,91,91,91,91,91,91,91,"0,000%","10,98901","164,04","2,79"
http://20.50.171.10:9966/petclinic/api/pettypes/1 93 Pet clinic,2,46,42,50,50,50,42,50,"0,000%","21,50538","6,60","6,34"
http://20.50.171.10:9966/petclinic/api/pettypes 99 ${websiteName},1,137,137,137,137,137,137,137,"0,000%","7,29927","108,96","1,85"
http://20.50.171.10:9966/petclinic/api/pettypes/1 94 Pet clinic,2,49,49,50,50,50,49,50,"0,000%","20,20202","6,20","5,96"
http://20.50.171.10:9966/petclinic/api/pettypes 78 Pet clinic,1,94,94,94,94,94,94,94,"0,000%","10,63830","158,81","2,70"
http://20.50.171.10:9966/petclinic/api/pettypes 100 ${websiteName},1,138,138,138,138,138,138,138,"0,000%","7,24638","108,17","1,84"
http://20.50.171.10:9966/petclinic/api/pettypes/1 95 Pet clinic,2,48,46,50,50,50,46,50,"0,000%","20,83333","6,40","6,14"
http://20.50.171.10:9966/petclinic/api/pettypes 79 Pet clinic,1,88,88,88,88,88,88,88,"0,000%","11,36364","169,63","2,89"
http://20.50.171.10:9966/petclinic/api/pettypes/1 96 Pet clinic,2,44,40,49,49,49,40,49,"0,000%","22,22222","6,83","6,55"
http://20.50.171.10:9966/petclinic/api/pettypes/1 97 Pet clinic,2,44,44,44,44,44,44,44,"0,000%","22,72727","6,98","6,70"
http://20.50.171.10:9966/petclinic/api/pettypes 81 Pet clinic,1,87,87,87,87,87,87,87,"0,000%","11,49425","171,58","2,92"
http://20.50.171.10:9966/petclinic/api/pettypes 80 Pet clinic,1,88,88,88,88,88,88,88,"0,000%","11,36364","169,63","2,89"
http://20.50.171.10:9966/petclinic/api/pettypes/1 99 Pet clinic,2,47,44,50,50,50,44,50,"0,000%","21,27660","6,53","6,27"
http://20.50.171.10:9966/petclinic/api/pettypes/1 98 Pet clinic,2,48,46,51,51,51,46,51,"0,000%","20,61856","6,33","6,08"
http://20.50.171.10:9966/petclinic/api/pettypes 60 Pet clinic,1,93,93,93,93,93,93,93,"0,000%","10,75269","160,51","2,73"
http://20.50.171.10:9966/petclinic/api/pettypes 82 Pet clinic,1,93,93,93,93,93,93,93,"0,000%","10,75269","160,51","2,73"
http://20.50.171.10:9966/petclinic/api/pettypes 84 Pet clinic,1,99,99,99,99,99,99,99,"0,000%","10,10101","150,79","2,56"
http://20.50.171.10:9966/petclinic/api/pettypes 83 Pet clinic,1,93,93,93,93,93,93,93,"0,000%","10,75269","160,51","2,73"
http://20.50.171.10:9966/petclinic/api/pettypes/1 100 Pet clinic,2,48,46,50,50,50,46,50,"0,000%","20,61856","6,33","6,08"
http://20.50.171.10:9966/petclinic/api/pettypes 85 Pet clinic,1,90,90,90,90,90,90,90,"0,000%","11,11111","165,86","2,82"
http://20.50.171.10:9966/petclinic/api/pettypes 86 Pet clinic,1,90,90,90,90,90,90,90,"0,000%","11,11111","165,86","2,82"
http://20.50.171.10:9966/petclinic/api/pettypes 87 Pet clinic,1,89,89,89,89,89,89,89,"0,000%","11,23596","167,73","2,85"
http://20.50.171.10:9966/petclinic/api/pettypes 88 Pet clinic,1,99,99,99,99,99,99,99,"0,000%","10,10101","150,79","2,56"
http://20.50.171.10:9966/petclinic/api/pettypes 89 Pet clinic,1,93,93,93,93,93,93,93,"0,000%","10,75269","160,51","2,73"
http://20.50.171.10:9966/petclinic/api/pettypes 50 Pet clinic,1,133,133,133,133,133,133,133,"0,000%","7,51880","112,24","1,91"
http://20.50.171.10:9966/petclinic/api/pettypes 91 Pet clinic,1,90,90,90,90,90,90,90,"0,000%","11,11111","165,86","2,82"
http://20.50.171.10:9966/petclinic/api/pettypes 90 Pet clinic,1,92,92,92,92,92,92,92,"0,000%","10,86957","162,26","2,76"
http://20.50.171.10:9966/petclinic/api/pettypes 73 ${websiteName},1,538,538,538,538,538,538,538,"0,000%","1,85874","27,75","0,47"
http://20.50.171.10:9966/petclinic/api/pettypes 93 Pet clinic,1,90,90,90,90,90,90,90,"0,000%","11,11111","165,86","2,82"
http://20.50.171.10:9966/petclinic/api/pettypes 92 Pet clinic,1,90,90,90,90,90,90,90,"0,000%","11,11111","165,86","2,82"
http://20.50.171.10:9966/petclinic/api/pettypes 94 Pet clinic,1,96,96,96,96,96,96,96,"0,000%","10,41667","155,50","2,64"
http://20.50.171.10:9966/petclinic/api/pettypes 95 Pet clinic,1,91,91,91,91,91,91,91,"0,000%","10,98901","164,04","2,79"
http://20.50.171.10:9966/petclinic/api/pettypes 96 Pet clinic,1,86,86,86,86,86,86,86,"0,000%","11,62791","173,58","2,95"
http://20.50.171.10:9966/petclinic/api/pettypes 97 Pet clinic,1,96,96,96,96,96,96,96,"0,000%","10,41667","155,50","2,64"
http://20.50.171.10:9966/petclinic/api/pettypes 99 Pet clinic,1,87,87,87,87,87,87,87,"0,000%","11,49425","171,58","2,92"
http://20.50.171.10:9966/petclinic/api/pettypes 98 Pet clinic,1,86,86,86,86,86,86,86,"0,000%","11,62791","173,58","2,95"
http://20.50.171.10:9966/petclinic/api/pettypes/1 73 Pet clinic,2,50,43,57,57,57,43,57,"0,000%","19,80198","6,08","5,84"
http://20.50.171.10:9966/petclinic/api/pettypes 100 Pet clinic,1,87,87,87,87,87,87,87,"0,000%","11,49425","171,58","2,92"
http://20.50.171.10:9966/petclinic/api/pettypes 73 Pet clinic,1,122,122,122,122,122,122,122,"0,000%","8,19672","122,36","2,08"
TOTAL,600,124,132,197,222,458,40,586,"0,000%","405,13167","4114,75","148,23"
