Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/pettypes 141 ${websiteName},5,1742,1718,2185,3594,3594,500,3594,"0,000%","1,25219","18,69","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 142 ${websiteName},5,1843,2108,2279,2851,2851,500,2851,"0,000%","1,25471","18,73","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 139 ${websiteName},5,1462,1502,1738,2249,2249,502,2249,"0,000%","1,26263","18,85","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes/1 43 Pet clinic,10,1067,1169,1241,1241,2279,54,2279,"0,000%","1,58680","0,49","0,47"
http://20.50.171.10:9966/petclinic/api/pettypes/1 59 Pet clinic,10,1319,1180,1991,1991,2397,278,2397,"0,000%","1,81587","0,56","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes/1 69 Pet clinic,10,807,834,1308,1308,1575,104,1575,"0,000%","1,66113","0,51","0,49"
http://20.50.171.10:9966/petclinic/api/pettypes/1 58 Pet clinic,10,1266,876,2154,2154,2399,276,2399,"0,000%","1,79533","0,55","0,53"
http://20.50.171.10:9966/petclinic/api/pettypes 138 ${websiteName},5,1710,1483,1891,3353,3353,501,3353,"0,000%","1,16063","17,33","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes/1 34 Pet clinic,10,897,650,1570,1570,1680,400,1680,"0,000%","2,11193","0,65","0,62"
http://20.50.171.10:9966/petclinic/api/pettypes 79 ${websiteName},5,1596,851,2451,3304,3304,562,3304,"0,000%","1,29099","19,27","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes 134 ${websiteName},5,1359,1486,1626,1707,1707,506,1707,"0,000%","1,62920","24,32","0,41"
http://20.50.171.10:9966/petclinic/api/pettypes/1 64 Pet clinic,10,870,700,1511,1511,1612,262,1612,"0,000%","1,95236","0,60","0,58"
http://20.50.171.10:9966/petclinic/api/pettypes/1 57 Pet clinic,10,902,789,1589,1589,1751,250,1751,"0,000%","1,77588","0,55","0,52"
http://20.50.171.10:9966/petclinic/api/pettypes 135 ${websiteName},5,1923,1935,2238,3340,3340,477,3340,"0,000%","1,33618","19,95","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 136 ${websiteName},5,1382,1487,1766,1872,1872,478,1872,"0,000%","1,50921","22,53","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 170 ${websiteName},5,1499,1463,1662,2196,2196,891,2196,"0,000%","1,26711","18,92","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 176 ${websiteName},5,1858,1457,2142,3565,3565,885,3565,"0,000%","1,11383","16,63","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 199 ${websiteName},5,1345,1498,1610,1714,1714,863,1714,"0,000%","1,53941","22,98","0,39"
http://20.50.171.10:9966/petclinic/api/pettypes 178 ${websiteName},5,1496,1643,1760,2523,2523,674,2523,"0,000%","1,16986","17,46","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 140 ${websiteName},5,2259,2650,2683,2977,2977,693,2977,"0,000%","1,13353","16,92","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes/1 98 Pet clinic,10,1014,1139,1557,1557,1587,390,1587,"0,000%","2,05002","0,63","0,60"
http://20.50.171.10:9966/petclinic/api/pettypes 124 ${websiteName},5,1944,1198,2880,3619,3619,928,3619,"0,000%","1,15634","17,26","0,29"
Edit pet type form,1000,3434,3379,4551,4874,5518,859,7580,"0,000%","113,05822","1757,15","95,39"
http://20.50.171.10:9966/petclinic/api/pettypes 186 ${websiteName},5,1463,1449,1652,1943,1943,871,1943,"0,000%","1,35391","20,21","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 166 ${websiteName},5,1818,1910,2102,2794,2794,485,2794,"0,000%","1,09987","16,42","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 190 ${websiteName},5,1876,1626,2246,3617,3617,496,3617,"0,000%","1,25094","18,67","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 195 ${websiteName},5,1538,1468,2048,2504,2504,492,2504,"0,000%","1,17509","17,54","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 25 ${websiteName},5,1318,1306,1424,1561,1561,1030,1561,"0,000%","1,98807","29,68","0,50"
http://20.50.171.10:9966/petclinic/api/pettypes 85 ${websiteName},5,1950,1997,2282,2783,2783,962,2783,"0,000%","1,34953","20,15","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 147 ${websiteName},5,1650,1576,1873,2456,2456,900,2456,"0,000%","1,52300","22,73","0,39"
http://20.50.171.10:9966/petclinic/api/pettypes 154 ${websiteName},5,1692,1841,1921,2031,2031,899,2031,"0,000%","1,32415","19,77","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 78 ${websiteName},5,2267,2293,2909,2949,2949,989,2949,"0,000%","1,26454","18,88","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 41 ${websiteName},5,1499,1227,1352,3449,3449,645,3449,"0,000%","1,29735","19,37","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes 96 ${websiteName},5,1695,1782,1987,2501,2501,971,2501,"0,000%","1,27421","19,02","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 72 ${websiteName},5,2326,2094,3315,3516,3516,995,3516,"0,000%","1,34517","20,08","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 127 ${websiteName},5,1888,1658,2093,3260,3260,940,3260,"0,000%","1,36612","20,39","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes 148 ${websiteName},5,1783,1880,2105,2885,2885,920,2885,"0,000%","1,08909","16,26","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 77 ${websiteName},5,2181,2287,2771,3164,3164,991,3164,"0,000%","1,34953","20,15","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 120 ${websiteName},5,1921,2114,2348,2690,2690,948,2690,"0,000%","1,31822","19,68","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes 119 ${websiteName},5,1362,1335,1688,1741,1741,949,1741,"0,000%","1,59744","23,85","0,41"
http://20.50.171.10:9966/petclinic/api/pettypes/1 123 Pet clinic,10,903,803,1256,1256,1834,451,1834,"0,000%","1,84298","0,57","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes/1 71 Pet clinic,10,1026,988,1414,1414,1856,294,1856,"0,000%","1,94099","0,60","0,57"
http://20.50.171.10:9966/petclinic/api/pettypes/1 76 Pet clinic,10,1276,1223,1966,1966,2320,290,2320,"0,000%","1,70010","0,52","0,50"
http://20.50.171.10:9966/petclinic/api/pettypes 151 ${websiteName},5,1658,1478,2186,2309,2309,920,2309,"0,000%","1,27065","18,97","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 192 ${websiteName},5,1714,2009,2100,2138,2138,876,2138,"0,000%","1,33014","19,86","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes/1 39 Pet clinic,10,1347,1351,2027,2027,2649,450,2649,"0,000%","1,43225","0,44","0,42"
http://20.50.171.10:9966/petclinic/api/pettypes 164 ${websiteName},5,1688,1679,2104,2287,2287,907,2287,"0,000%","1,29735","19,37","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes 179 ${websiteName},5,1918,1927,2049,2816,2816,897,2816,"0,000%","1,09481","16,34","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes/1 92 Pet clinic,10,1239,807,1953,1953,2312,618,2312,"0,000%","1,84706","0,57","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes 162 ${websiteName},5,1589,1530,1762,2240,2240,937,2240,"0,000%","1,52393","22,75","0,39"
http://20.50.171.10:9966/petclinic/api/pettypes/1 89 Pet clinic,10,1102,961,1556,1556,1704,566,1704,"0,000%","1,77841","0,55","0,52"
http://20.50.171.10:9966/petclinic/api/pettypes 169 ${websiteName},5,1845,1712,2301,2821,2821,733,2821,"0,000%","1,09242","16,31","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 91 ${websiteName},5,1717,1580,1805,2961,2961,1032,2961,"0,000%","1,48765","22,21","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 5 Pet clinic,5,752,560,1060,1252,1252,375,1252,"0,000%",",79352","11,85","0,20"
http://20.50.171.10:9966/petclinic/api/pettypes 173 ${websiteName},5,1505,1291,2107,2111,2111,737,2111,"0,000%","1,29567","19,34","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes/1 81 Pet clinic,10,1142,1023,1549,1549,2121,620,2121,"0,000%","1,71262","0,53","0,51"
http://20.50.171.10:9966/petclinic/api/pettypes/1 122 Pet clinic,10,965,973,1619,1619,1887,254,1887,"0,000%","1,79276","0,55","0,53"
http://20.50.171.10:9966/petclinic/api/pettypes/1 110 Pet clinic,10,1397,1403,2266,2266,2364,342,2364,"0,000%","1,55788","0,48","0,46"
http://20.50.171.10:9966/petclinic/api/pettypes/1 108 Pet clinic,10,935,765,1296,1296,1847,502,1847,"0,000%","2,04040","0,63","0,60"
http://20.50.171.10:9966/petclinic/api/pettypes/1 75 Pet clinic,10,1199,1038,1882,1882,2034,549,2034,"0,000%","1,62681","0,50","0,48"
http://20.50.171.10:9966/petclinic/api/pettypes/1 74 Pet clinic,10,1422,1189,2322,2322,2392,812,2392,"0,000%","1,82983","0,56","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes/1 131 Pet clinic,10,1180,1158,1857,1857,1928,201,1928,"0,000%","1,83016","0,56","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes 114 ${websiteName},5,1763,1838,2087,2426,2426,1132,2426,"0,000%","1,52346","22,74","0,39"
http://20.50.171.10:9966/petclinic/api/pettypes 82 ${websiteName},5,1635,1569,1693,2341,2341,1212,2341,"0,000%","1,60411","23,95","0,41"
http://20.50.171.10:9966/petclinic/api/pettypes/1 130 Pet clinic,10,986,808,1405,1405,1765,467,1765,"0,000%","1,85460","0,57","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes 83 ${websiteName},5,2137,1996,2774,3519,3519,1179,3519,"0,000%","1,27518","19,04","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes/1 99 Pet clinic,10,1106,862,1949,1949,2348,419,2348,"0,000%","1,86012","0,57","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes 193 ${websiteName},5,1631,1450,1748,2504,2504,1191,2504,"0,000%","1,17509","17,54","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 102 ${websiteName},5,2048,2263,2694,2705,2705,1155,2705,"0,000%","1,35685","20,25","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes/1 116 Pet clinic,10,902,854,1261,1261,1487,472,1487,"0,000%","2,08943","0,64","0,62"
http://20.50.171.10:9966/petclinic/api/pettypes/1 111 Pet clinic,10,1290,1032,1980,1980,2290,264,2290,"0,000%","1,87899","0,58","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes/1 31 Pet clinic,10,1205,991,1750,1750,1841,828,1841,"0,000%","1,74064","0,53","0,51"
http://20.50.171.10:9966/petclinic/api/pettypes/1 95 Pet clinic,10,1215,974,1955,1955,2276,263,2276,"0,000%","1,85288","0,57","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes/1 125 Pet clinic,10,1303,994,2035,2035,2341,518,2341,"0,000%","1,75654","0,54","0,52"
http://20.50.171.10:9966/petclinic/api/pettypes/1 49 Pet clinic,10,1129,976,1749,1749,2291,311,2291,"0,000%","1,75162","0,54","0,52"
http://20.50.171.10:9966/petclinic/api/pettypes/1 133 Pet clinic,10,1269,1351,1930,1930,2410,352,2410,"0,000%","2,02511","0,62","0,60"
http://20.50.171.10:9966/petclinic/api/pettypes/1 113 Pet clinic,10,1271,891,2096,2096,2367,436,2367,"0,000%","1,83184","0,56","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes 174 ${websiteName},5,2013,2183,2520,3033,3033,1058,3033,"0,000%","1,17069","17,48","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes/1 84 Pet clinic,10,1076,1003,1501,1501,1577,513,1577,"0,000%","1,84196","0,57","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes 172 ${websiteName},5,1561,1581,1763,1860,1860,1273,1860,"0,000%","1,38619","20,69","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes/1 35 Pet clinic,10,1196,968,1685,1685,2146,704,2146,"0,000%","2,12675","0,65","0,63"
http://20.50.171.10:9966/petclinic/api/pettypes/1 10 Pet clinic,10,1012,969,1308,1308,1487,724,1487,"0,000%","2,30256","0,71","0,68"
http://20.50.171.10:9966/petclinic/api/pettypes 65 ${websiteName},5,2213,2345,3135,3143,3143,1201,3143,"0,000%","1,09649","16,37","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes/1 29 Pet clinic,10,1079,1023,1451,1451,1583,397,1583,"0,000%","2,10438","0,65","0,62"
http://20.50.171.10:9966/petclinic/api/pettypes 88 ${websiteName},5,2106,1845,2739,3397,3397,1210,3397,"0,000%","1,31648","19,65","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes/1 109 Pet clinic,10,1095,967,1796,1796,1915,433,1915,"0,000%","1,86776","0,57","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes/1 44 Pet clinic,10,1231,995,1879,1879,2239,780,2239,"0,000%","1,73671","0,53","0,51"
http://20.50.171.10:9966/petclinic/api/pettypes/1 104 Pet clinic,10,877,793,1314,1314,1849,339,1849,"0,000%","2,19394","0,67","0,65"
http://20.50.171.10:9966/petclinic/api/pettypes/1 77 Pet clinic,10,1001,795,1653,1653,1746,310,1746,"0,000%","2,08030","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 140 Pet clinic,10,907,794,1441,1441,1976,300,1976,"0,000%","2,07727","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 141 Pet clinic,10,793,644,1087,1087,1894,452,1894,"0,000%","2,07987","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 199 Pet clinic,10,1074,839,1791,1791,2357,457,2357,"0,000%","2,21631","0,68","0,65"
http://20.50.171.10:9966/petclinic/api/pettypes/1 28 Pet clinic,10,892,770,1070,1070,1795,461,1795,"0,000%","2,03417","0,62","0,60"
http://20.50.171.10:9966/petclinic/api/pettypes/1 79 Pet clinic,10,977,925,1296,1296,1606,398,1606,"0,000%","2,03500","0,63","0,60"
http://20.50.171.10:9966/petclinic/api/pettypes/1 173 Pet clinic,10,988,919,1355,1355,1639,399,1639,"0,000%","2,04708","0,63","0,60"
http://20.50.171.10:9966/petclinic/api/pettypes/1 101 Pet clinic,10,1153,876,1852,1852,1987,472,1987,"0,000%","2,22816","0,68","0,66"
http://20.50.171.10:9966/petclinic/api/pettypes/1 136 Pet clinic,10,1068,1011,1387,1387,1815,466,1815,"0,000%","2,02143","0,62","0,60"
http://20.50.171.10:9966/petclinic/api/pettypes/1 61 Pet clinic,10,1009,755,1402,1402,1963,482,1963,"0,000%","1,79051","0,55","0,53"
http://20.50.171.10:9966/petclinic/api/pettypes/1 97 Pet clinic,10,1039,857,1577,1577,2305,513,2305,"0,000%","1,86150","0,57","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes/1 52 Pet clinic,10,832,749,1053,1053,1795,357,1795,"0,000%","2,19394","0,67","0,65"
http://20.50.171.10:9966/petclinic/api/pettypes/1 137 Pet clinic,10,1020,990,1239,1239,1471,481,1471,"0,000%","2,41196","0,74","0,71"
http://20.50.171.10:9966/petclinic/api/pettypes/1 149 Pet clinic,10,1065,994,1620,1620,1636,499,1636,"0,000%","2,33645","0,72","0,69"
http://20.50.171.10:9966/petclinic/api/pettypes/1 170 Pet clinic,10,1086,1067,1684,1684,1825,500,1825,"0,000%","2,21386","0,68","0,65"
http://20.50.171.10:9966/petclinic/api/pettypes/1 37 Pet clinic,10,1121,1012,1811,1811,1999,509,1999,"0,000%","2,41138","0,74","0,71"
http://20.50.171.10:9966/petclinic/api/pettypes/1 160 Pet clinic,10,1025,864,1623,1623,1628,512,1628,"0,000%","1,88218","0,58","0,56"
http://20.50.171.10:9966/petclinic/api/pettypes/1 153 Pet clinic,10,1229,1282,1806,1806,2318,364,2318,"0,000%","1,99601","0,61","0,59"
http://20.50.171.10:9966/petclinic/api/pettypes/1 154 Pet clinic,10,1057,879,1610,1610,1907,390,1907,"0,000%","2,20507","0,68","0,65"
http://20.50.171.10:9966/petclinic/api/pettypes/1 41 Pet clinic,10,1266,892,2262,2262,2302,446,2302,"0,000%","1,97083","0,61","0,58"
http://20.50.171.10:9966/petclinic/api/pettypes/1 62 Pet clinic,10,982,731,1718,1718,2492,189,2492,"0,000%","1,99601","0,61","0,59"
http://20.50.171.10:9966/petclinic/api/pettypes/1 182 Pet clinic,10,991,912,1440,1440,1843,459,1843,"0,000%","2,07555","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 33 Pet clinic,10,1194,787,1874,1874,2158,394,2158,"0,000%","2,26963","0,70","0,67"
http://20.50.171.10:9966/petclinic/api/pettypes/1 139 Pet clinic,10,1032,944,1287,1287,1821,707,1821,"0,000%","2,02470","0,62","0,60"
http://20.50.171.10:9966/petclinic/api/pettypes/1 3 Pet clinic,10,1404,1231,2289,2289,2386,774,2386,"0,000%","2,23264","0,69","0,66"
http://20.50.171.10:9966/petclinic/api/pettypes/1 185 Pet clinic,10,1012,796,1865,1865,2138,195,2138,"0,000%","1,99481","0,61","0,59"
http://20.50.171.10:9966/petclinic/api/pettypes/1 196 Pet clinic,10,1119,812,1607,1607,2328,433,2328,"0,000%","2,03749","0,63","0,60"
http://20.50.171.10:9966/petclinic/api/pettypes/1 145 Pet clinic,10,1096,961,1635,1635,1952,336,1952,"0,000%","2,07987","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 165 Pet clinic,10,1129,901,1528,1528,2391,706,2391,"0,000%","1,89934","0,58","0,56"
http://20.50.171.10:9966/petclinic/api/pettypes 11 Pet clinic,5,2311,1596,2427,4977,4977,1258,4977,"0,000%",",59207","8,84","0,15"
http://20.50.171.10:9966/petclinic/api/pettypes/1 72 Pet clinic,10,1272,1053,1988,1988,3741,41,3741,"0,000%","1,53728","0,47","0,45"
http://20.50.171.10:9966/petclinic/api/pettypes/1 190 Pet clinic,10,990,862,1183,1183,2319,279,2319,"0,000%","2,20022","0,68","0,65"
http://20.50.171.10:9966/petclinic/api/pettypes/1 200 Pet clinic,10,1032,823,1861,1861,1994,408,1994,"0,000%","1,89717","0,58","0,56"
http://20.50.171.10:9966/petclinic/api/pettypes/1 66 Pet clinic,10,1155,1022,1816,1816,2321,621,2321,"0,000%","2,06271","0,63","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 156 Pet clinic,10,1159,1022,1708,1708,1843,332,1843,"0,000%","1,88430","0,58","0,56"
http://20.50.171.10:9966/petclinic/api/pettypes 68 ${websiteName},5,1775,1827,2027,2224,2224,1210,2224,"0,000%","1,45012","21,65","0,37"
http://20.50.171.10:9966/petclinic/api/pettypes/1 119 Pet clinic,10,1022,1019,1356,1356,1489,522,1489,"0,000%","2,34632","0,72","0,69"
http://20.50.171.10:9966/petclinic/api/pettypes/1 134 Pet clinic,10,1140,865,2004,2004,2336,417,2336,"0,000%","2,07555","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 126 Pet clinic,10,1045,976,1677,1677,1792,318,1792,"0,000%","2,19780","0,68","0,65"
http://20.50.171.10:9966/petclinic/api/pettypes 171 ${websiteName},5,2194,2196,2521,2688,2688,1462,2688,"0,000%","1,17069","17,48","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes/1 138 Pet clinic,10,1169,969,1745,1745,2313,661,2313,"0,000%","2,01248","0,62","0,59"
http://20.50.171.10:9966/petclinic/api/pettypes/1 50 Pet clinic,10,1275,1065,1754,1754,2360,663,2360,"0,000%","1,82017","0,56","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes/1 177 Pet clinic,10,1096,1014,1708,1708,1990,477,1990,"0,000%","2,00803","0,62","0,59"
http://20.50.171.10:9966/petclinic/api/pettypes/1 48 Pet clinic,10,1117,804,1774,1774,2123,526,2123,"0,000%","1,90949","0,59","0,56"
http://20.50.171.10:9966/petclinic/api/pettypes/1 135 Pet clinic,10,1068,935,1674,1674,1848,554,1848,"0,000%","2,05761","0,63","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes 87 ${websiteName},5,2230,2280,2474,2724,2724,1579,2724,"0,000%","1,35099","20,17","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes/1 55 Pet clinic,10,1185,969,1989,1989,2326,411,2326,"0,000%","1,84128","0,57","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes/1 24 Pet clinic,10,1287,952,1990,1990,2382,621,2382,"0,000%","1,88430","0,58","0,56"
http://20.50.171.10:9966/petclinic/api/pettypes/1 45 Pet clinic,10,1068,972,1419,1419,1738,604,1738,"0,000%","2,24770","0,69","0,66"
http://20.50.171.10:9966/petclinic/api/pettypes/1 117 Pet clinic,10,1092,818,1573,1573,1812,672,1812,"0,000%","2,01207","0,62","0,59"
http://20.50.171.10:9966/petclinic/api/pettypes 100 ${websiteName},5,2257,1785,3104,3110,3110,1571,3110,"0,000%","1,10424","16,48","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes/1 47 Pet clinic,10,1071,959,1533,1533,2160,399,2160,"0,000%","1,85701","0,57","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes/1 142 Pet clinic,10,1138,866,1972,1972,1987,348,1987,"0,000%","1,99720","0,61","0,59"
http://20.50.171.10:9966/petclinic/api/pettypes/1 103 Pet clinic,10,925,924,1360,1360,1938,213,1938,"0,000%","1,78827","0,55","0,53"
http://20.50.171.10:9966/petclinic/api/pettypes/1 129 Pet clinic,10,808,817,1115,1115,1336,345,1336,"0,000%","2,07727","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes 26 Pet clinic,5,1252,750,1888,2255,2255,652,2255,"0,000%",",82454","12,31","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes/1 148 Pet clinic,10,1059,806,1605,1605,2243,455,2243,"0,000%","2,07943","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 195 Pet clinic,10,1026,956,1855,1855,1997,286,1997,"0,000%","2,25530","0,69","0,67"
http://20.50.171.10:9966/petclinic/api/pettypes/1 198 Pet clinic,10,986,820,1598,1598,2015,572,2015,"0,000%","1,88359","0,58","0,56"
http://20.50.171.10:9966/petclinic/api/pettypes/1 23 Pet clinic,10,1247,1076,1865,1865,2152,826,2152,"0,000%","2,23614","0,69","0,66"
http://20.50.171.10:9966/petclinic/api/pettypes/1 144 Pet clinic,10,1126,980,1610,1610,2059,621,2059,"0,000%","2,25276","0,69","0,66"
http://20.50.171.10:9966/petclinic/api/pettypes/1 124 Pet clinic,10,1143,985,1658,1658,2021,351,2021,"0,000%","1,85322","0,57","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes/1 169 Pet clinic,10,1112,738,1939,1939,2397,451,2397,"0,000%","1,92419","0,59","0,57"
http://20.50.171.10:9966/petclinic/api/pettypes/1 73 Pet clinic,10,1261,969,1807,1807,2499,634,2499,"0,000%","2,07340","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 121 Pet clinic,10,1161,1018,1876,1876,1930,420,1930,"0,000%","2,19058","0,67","0,65"
http://20.50.171.10:9966/petclinic/api/pettypes/1 42 Pet clinic,10,1306,1215,2224,2224,2331,270,2331,"0,000%","1,95848","0,60","0,58"
http://20.50.171.10:9966/petclinic/api/pettypes 115 ${websiteName},5,2316,1909,3089,3625,3625,1410,3625,"0,000%","1,24069","18,52","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes/1 151 Pet clinic,10,1160,1108,1210,1210,2241,782,2241,"0,000%","2,02429","0,62","0,60"
http://20.50.171.10:9966/petclinic/api/pettypes/1 36 Pet clinic,10,1094,956,1412,1412,1730,657,1730,"0,000%","2,07254","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 187 Pet clinic,10,1258,976,2314,2314,2402,52,2402,"0,000%","1,60436","0,49","0,47"
http://20.50.171.10:9966/petclinic/api/pettypes/1 191 Pet clinic,10,1116,824,1936,1936,2309,398,2309,"0,000%","2,05212","0,63","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 159 Pet clinic,10,1208,1102,1833,1833,1932,682,1932,"0,000%","2,07555","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 176 Pet clinic,10,1001,859,1125,1125,2252,594,2252,"0,000%","1,48854","0,46","0,44"
http://20.50.171.10:9966/petclinic/api/pettypes/1 143 Pet clinic,10,1113,1045,1520,1520,1877,83,1877,"0,000%","1,84911","0,57","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes/1 96 Pet clinic,10,1217,836,2122,2122,2160,441,2160,"0,000%","2,00361","0,62","0,59"
http://20.50.171.10:9966/petclinic/api/pettypes 15 Pet clinic,5,1241,1141,1260,2108,2108,674,2108,"0,000%",",79859","11,92","0,20"
http://20.50.171.10:9966/petclinic/api/pettypes/1 91 Pet clinic,10,1199,1001,1750,1750,1868,673,1868,"0,000%","1,91424","0,59","0,56"
http://20.50.171.10:9966/petclinic/api/pettypes/1 164 Pet clinic,10,1181,958,1898,1898,1926,393,1926,"0,000%","2,08160","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 86 Pet clinic,10,1383,961,1991,1991,2333,307,2333,"0,000%","2,01369","0,62","0,59"
http://20.50.171.10:9966/petclinic/api/pettypes/1 178 Pet clinic,10,1270,1053,1841,1841,1842,673,1842,"0,000%","2,07598","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 197 Pet clinic,10,1183,961,1796,1796,2386,385,2386,"0,000%","1,90549","0,59","0,56"
http://20.50.171.10:9966/petclinic/api/pettypes/1 90 Pet clinic,10,1164,958,1842,1842,1853,626,1853,"0,000%","1,84911","0,57","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes 4 Pet clinic,5,945,895,975,1282,1282,757,1282,"0,000%",",83668","12,49","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes/1 70 Pet clinic,10,1038,904,1710,1710,1987,306,1987,"0,000%","2,19443","0,67","0,65"
http://20.50.171.10:9966/petclinic/api/pettypes/1 186 Pet clinic,10,1096,1017,1452,1452,1714,597,1714,"0,000%","2,35682","0,72","0,70"
http://20.50.171.10:9966/petclinic/api/pettypes/1 158 Pet clinic,10,1078,816,1937,1937,2357,645,2357,"0,000%","2,00521","0,62","0,59"
http://20.50.171.10:9966/petclinic/api/pettypes/1 120 Pet clinic,10,1168,881,1881,1881,2034,623,2034,"0,000%","2,08160","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 25 Pet clinic,10,1319,1327,1985,1985,2285,388,2285,"0,000%","2,41663","0,74","0,71"
http://20.50.171.10:9966/petclinic/api/pettypes/1 147 Pet clinic,10,1141,1067,1411,1411,2023,637,2023,"0,000%","2,29991","0,71","0,68"
http://20.50.171.10:9966/petclinic/api/pettypes/1 184 Pet clinic,10,1197,1088,1530,1530,2303,680,2303,"0,000%","2,07211","0,64","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes 194 ${websiteName},5,1739,1704,1979,2108,2108,1347,2108,"0,000%","1,34048","20,01","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 2 Pet clinic,5,2005,1904,2051,3248,3248,1345,3248,"0,000%",",68083","10,16","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 38 Pet clinic,5,1359,932,2072,2758,2758,227,2758,"0,000%",",69502","10,38","0,18"
